year,state,special,candidate,party,writein,candidatevotes,totalvotes
1998,Wisconsin,FALSE,Blank Vote/Scattering,,FALSE,706,1760836
1998,Wisconsin,FALSE,Mark W. Neumann,republican,FALSE,852272,1760836
1998,Wisconsin,FALSE,Eugene A. Hem,independent,FALSE,4266,1760836
1998,Wisconsin,FALSE,Tom Ender,libertarian,FALSE,5591,1760836
1998,Wisconsin,FALSE,Robert R. Raymond,u.s. taxpayers,FALSE,7942,1760836
1998,Wisconsin,FALSE,Russell D. Feingold,democrat,FALSE,890059,1760836
2000,Arizona,FALSE,William Toel,independent,FALSE,109230,1397076
2000,Arizona,FALSE,Vance Hansen,green,FALSE,108926,1397076
2000,Arizona,FALSE,Jon Kyl,republican,FALSE,1108196,1397076
2000,Arizona,FALSE,Barry J. Hess II,libertarian,FALSE,70724,1397076
2000,California,FALSE,"Jose Luis ""Joe"" Camahort",reform,FALSE,96552,10623608
2000,California,FALSE,Medea Susan Benjamin,green,FALSE,326828,10623608
2000,California,FALSE,Tom Campbell,republican,FALSE,3886853,10623608
2000,California,FALSE,Dianne Feinstein,democrat,FALSE,5932522,10623608
2000,California,FALSE,Brian M. Rees,natural law,FALSE,58537,10623608
2000,California,FALSE,Diane Beall Templin,american independent,FALSE,134598,10623608
2000,California,FALSE,Gail Katherine Lightfoot,libertarian,FALSE,187718,10623608
2000,Connecticut,FALSE,Joseph I. Lieberman,democrat,FALSE,828902,1311261
2000,Connecticut,FALSE,Willdey J. Moore,libertarian,FALSE,8773,1311261
2000,Connecticut,FALSE,Phil Giordano,republican,FALSE,448077,1311261
2000,Connecticut,FALSE,"William Kozak, Jr.",concerned citizens,FALSE,25509,1311261
2000,Delaware,FALSE,Thomas R. Carper,democrat,FALSE,181566,326993
2000,Delaware,FALSE,J. Burke Morrison,libertarian,FALSE,1103,326993
2000,Delaware,FALSE,Mark E. Dankof,constitution,FALSE,1044,326993
2000,Delaware,FALSE,"William V. Roth, Jr.",republican,FALSE,142891,326993
2000,Delaware,FALSE,Robert Mattson,natural law,FALSE,389,326993
2000,Florida,FALSE,Darrell L. McCormick,independent,FALSE,21664,5856731
2000,Florida,FALSE,Bill Nelson,democrat,FALSE,2989487,5856731
2000,Florida,FALSE,Bill McCollum,republican,FALSE,2705348,5856731
2000,Florida,FALSE,Willie Logan,independent,FALSE,80830,5856731
2000,Florida,FALSE,Joe Simonetta,natural law,FALSE,26087,5856731
2000,Florida,FALSE,NA,NA,TRUE,88,5856731
2000,Florida,FALSE,Joel Deckard,reform,FALSE,17338,5856731
2000,Florida,FALSE,Andy Martin,independent,FALSE,15889,5856731
2000,Georgia,TRUE,Mack F. Mattingly,republican (not identified on ballot),FALSE,920478,2415743
2000,Georgia,TRUE,Paul Robert MacGregor,not identified,FALSE,25942,2415743
2000,Georgia,TRUE,Ben Ballenger,not identified,FALSE,22975,2415743
2000,Georgia,TRUE,Jeff Gates,not identified,FALSE,21249,2415743
2000,Georgia,TRUE,Zell Miller,democrat (not identified on ballot),FALSE,1413224,2415743
2000,Georgia,TRUE,Winnie Walsh,not identified,FALSE,11875,2415743
2000,Hawaii,FALSE,John Carroll,republican,FALSE,84701,345623
2000,Hawaii,FALSE,Lloyd Jeffrey Mallan,libertarian,FALSE,3127,345623
2000,Hawaii,FALSE,Lauri A. Clegg,natural law,FALSE,4220,345623
2000,Hawaii,FALSE,David Porter,constitution,FALSE,2360,345623
2000,Hawaii,FALSE,Daniel K. Akaka,democrat,FALSE,251215,345623
2000,Indiana,FALSE,Paul Hager,libertarian,FALSE,33992,2145209
2000,Indiana,FALSE,Richard G. Lugar,republican,FALSE,1427944,2145209
2000,Indiana,FALSE,David L. Johnson,democrat,FALSE,683273,2145209
2000,Maine,FALSE,Mark W. Lawrence,democrat,FALSE,197183,634872
2000,Maine,FALSE,Olympia J. Snowe,republican,FALSE,437689,634872
2000,Maryland,FALSE,Paul H. Rappaport,republican,FALSE,715178,1946898
2000,Maryland,FALSE,Corrogan R. Vaughn,,TRUE,113,1946898
2000,Maryland,FALSE,Paul S. Sarbanes,democrat,FALSE,1230013,1946898
2000,Maryland,FALSE,Other,,FALSE,1594,1946898
2000,Massachusetts,FALSE,Philip F. Lawler,constitution,FALSE,42113,2734048
2000,Massachusetts,FALSE,Carla A. Howell,libertarian,FALSE,308860,2734048
2000,Massachusetts,FALSE,Philip Hyde III,timesizing not downsizing,FALSE,8452,2734048
2000,Massachusetts,FALSE,Blank Vote/Scattering,,FALSE,134586,2734048
2000,Massachusetts,FALSE,NA,NA,TRUE,42,2734048
2000,Massachusetts,FALSE,Edward M. Kennedy,democrat,FALSE,1889494,2734048
2000,Massachusetts,FALSE,Dale E. Friedgen,unenrolled,FALSE,13687,2734048
2000,Massachusetts,FALSE,Other,,FALSE,2473,2734048
2000,Massachusetts,FALSE,Jack E. Robinson III,republican,FALSE,334341,2734048
2000,Michigan,FALSE,Michael R. Corliss,libertarian,FALSE,29966,4167685
2000,Michigan,FALSE,William Quarton,natural law,FALSE,5630,4167685
2000,Michigan,FALSE,Mark A. Forton,reform,FALSE,26274,4167685
2000,Michigan,FALSE,Debbie Stabenow,democrat,FALSE,2061952,4167685
2000,Michigan,FALSE,Spencer Abraham,republican,FALSE,1994693,4167685
2000,Michigan,FALSE,John Mangopoulos,u.s. taxpayers,FALSE,11628,4167685
2000,Michigan,FALSE,Matthew R. Abel,green,FALSE,37542,4167685
2000,Minnesota,FALSE,NA,NA,TRUE,4,2419520
2000,Minnesota,FALSE,David Daniels,grassroots,FALSE,21447,2419520
2000,Minnesota,FALSE,Mark Dayton,democratic-farmer-labor,FALSE,1181553,2419520
2000,Minnesota,FALSE,James (Jim) Gibson,independence,FALSE,140583,2419520
2000,Minnesota,FALSE,David Swan,constitution,FALSE,8915,2419520
2000,Minnesota,FALSE,Rebecca Ellis,socialist workers,FALSE,12956,2419520
2000,Minnesota,FALSE,Rod Grams,republican,FALSE,1047474,2419520
2000,Minnesota,FALSE,Erik D. Pakieser,libertarian,FALSE,6588,2419520
2000,Mississippi,FALSE,Jim Giles,independent,FALSE,9344,994144
2000,Mississippi,FALSE,Trent Lott,republican,FALSE,654941,994144
2000,Mississippi,FALSE,Shawn O'Hara,reform,FALSE,7315,994144
2000,Mississippi,FALSE,"Troy D. Brown, Sr.",democrat,FALSE,314090,994144
2000,Mississippi,FALSE,Lewis Napper,libertarian,FALSE,8454,994144
2000,Missouri,FALSE,Hugh Foley,reform,FALSE,4166,2361586
2000,Missouri,FALSE,Evaline Taylor,green,FALSE,10612,2361586
2000,Missouri,FALSE,Charles Dockins,natural law,FALSE,1933,2361586
2000,Missouri,FALSE,John Ashcroft,republican,FALSE,1142852,2361586
2000,Missouri,FALSE,NA,NA,TRUE,13,2361586
2000,Missouri,FALSE,Mel Carnahan,democrat,FALSE,1191812,2361586
2000,Missouri,FALSE,Grant Samuel Stauffer,libertarian,FALSE,10198,2361586
2000,Montana,FALSE,Gary Lee,reform,FALSE,9089,411601
2000,Montana,FALSE,Brian Schweitzer,democrat,FALSE,194430,411601
2000,Montana,FALSE,Conrad Burns,republican,FALSE,208082,411601
2000,Nebraska,FALSE,Don Stenberg,republican,FALSE,337977,692350
2000,Nebraska,FALSE,Ben Nelson,democrat,FALSE,353093,692350
2000,Nebraska,FALSE,NA,NA,TRUE,1280,692350
2000,Nevada,FALSE,John Ensign,republican,FALSE,330687,600776
2000,Nevada,FALSE,Blank Vote,,FALSE,457,600776
2000,Nevada,FALSE,J. J. Johnson,libertarian,FALSE,5395,600776
2000,Nevada,FALSE,Ernie Berghof,independent american,FALSE,2540,600776
2000,Nevada,FALSE,none of these candidates,,FALSE,11503,600776
2000,Nevada,FALSE,Over Vote,,FALSE,69,600776
2000,Nevada,FALSE,Bill Grutzmacher,citizens first,FALSE,1579,600776
2000,Nevada,FALSE,Ed Bernstein,democrat,FALSE,238260,600776
2000,Nevada,FALSE,Kathryn Rusco,green,FALSE,10286,600776
2000,New Jersey,FALSE,J. M. Carter,independent,FALSE,5657,3015662
2000,New Jersey,FALSE,Bob Franks,republican,FALSE,1420267,3015662
2000,New Jersey,FALSE,Jon S. Corzine,democrat,FALSE,1511237,3015662
2000,New Jersey,FALSE,Gregory Pason,independent,FALSE,3365,3015662
2000,New Jersey,FALSE,Pat DiNizio,independent,FALSE,19312,3015662
2000,New Jersey,FALSE,George Gostigian,independent,FALSE,2536,3015662
2000,New Jersey,FALSE,Emerson Ellett,independent,FALSE,7241,3015662
2000,New Jersey,FALSE,Nancy Rosenstock,independent,FALSE,3309,3015662
2000,New Jersey,FALSE,Bruce Afran,independent,FALSE,32841,3015662
2000,New Jersey,FALSE,Lorraine LaNeve,independent,FALSE,3836,3015662
2000,New Jersey,FALSE,Dennis A. Breen,independent,FALSE,6061,3015662
2000,New Mexico,FALSE,Bill Redmond,republican,FALSE,225517,589526
2000,New Mexico,FALSE,NA,NA,TRUE,265,589526
2000,New Mexico,FALSE,Jeff Bingaman,democrat,FALSE,363744,589526
2000,New York,FALSE,Blank Vote/Scattering,,FALSE,179823,6959662
2000,New York,FALSE,Louis P. Wein,constitution,FALSE,3414,6959662
2000,New York,FALSE,Hillary Rodham Clinton,liberal,FALSE,82801,6959662
2000,New York,FALSE,John O. Adefope,right to life,FALSE,21439,6959662
2000,New York,FALSE,Hillary Rodham Clinton,working families,FALSE,102094,6959662
2000,New York,FALSE,Rick Lazio,conservative,FALSE,191141,6959662
2000,New York,FALSE,Rick Lazio,republican,FALSE,2724589,6959662
2000,New York,FALSE,Jeffrey E. Graham,independence,FALSE,43181,6959662
2000,New York,FALSE,Jacob J. Perasso,socialist workers,FALSE,3040,6959662
2000,New York,FALSE,Hillary Rodham Clinton,democrat,FALSE,3562415,6959662
2000,New York,FALSE,Mark J. Dunau,green,FALSE,40991,6959662
2000,New York,FALSE,John Clifton,libertarian,FALSE,4734,6959662
2000,North Dakota,FALSE,Kent Conrad,democratic-nonpartisan league,FALSE,176470,287539
2000,North Dakota,FALSE,Duane Sand,republican,FALSE,111069,287539
2000,Ohio,FALSE,NA,NA,TRUE,786,4448801
2000,Ohio,FALSE,John A. Eastman,natural law,FALSE,70713,4448801
2000,Ohio,FALSE,John R. McAlister,libertarian,FALSE,116724,4448801
2000,Ohio,FALSE,Ted Celeste,democrat,FALSE,1595066,4448801
2000,Ohio,FALSE,Mike DeWine,republican,FALSE,2665512,4448801
2000,Pennsylvania,FALSE,Ron Klink,democrat,FALSE,2154908,4735116
2000,Pennsylvania,FALSE,John J. Featherman,libertarian,FALSE,45775,4735116
2000,Pennsylvania,FALSE,Robert E. Domske,reform,FALSE,24089,4735116
2000,Pennsylvania,FALSE,Rick Santorum,republican,FALSE,2481962,4735116
2000,Pennsylvania,FALSE,Lester B. Searer,constitution,FALSE,28382,4735116
2000,Rhode Island,FALSE,Robert A. Weygand,democrat,FALSE,161023,391353
2000,Rhode Island,FALSE,Lincoln D. Chafee,republican,FALSE,222588,391353
2000,Rhode Island,FALSE,Kenneth P. Proulx,independent,FALSE,3635,391353
2000,Rhode Island,FALSE,Christopher Young,reform,FALSE,4107,391353
2000,Tennessee,FALSE,Jeff Clark,democrat,FALSE,621152,1928613
2000,Tennessee,FALSE,David Jarrod Ownby,independent,FALSE,4388,1928613
2000,Tennessee,FALSE,NA,NA,TRUE,259,1928613
2000,Tennessee,FALSE,Robert Watson,independent,FALSE,8416,1928613
2000,Tennessee,FALSE,Charles F. Johnson,independent,FALSE,10004,1928613
2000,Tennessee,FALSE,Bill Frist,republican,FALSE,1255444,1928613
2000,Tennessee,FALSE,Tom Burrell,green,FALSE,25815,1928613
2000,Tennessee,FALSE,Joel Kinstle,independent,FALSE,3135,1928613
2000,Texas,FALSE,Gene Kelly,democrat,FALSE,2025024,6267964
2000,Texas,FALSE,Kay Bailey Hutchison,republican,FALSE,4078954,6267964
2000,Texas,FALSE,Mary J. Ruwart,libertarian,FALSE,72657,6267964
2000,Texas,FALSE,Douglas S. Sandage,green,FALSE,91329,6267964
2000,Utah,FALSE,Scott N. Howell,democrat,FALSE,242569,769704
2000,Utah,FALSE,Jim Dexter,libertarian,FALSE,10394,769704
2000,Utah,FALSE,Carlton Edward Bowen,independent american,FALSE,11938,769704
2000,Utah,FALSE,Orrin G. Hatch,republican,FALSE,504803,769704
2000,Vermont,FALSE,Charles W. Russell,constitution,FALSE,10079,288500
2000,Vermont,FALSE,Rick Hubbard,independent,FALSE,5366,288500
2000,Vermont,FALSE,Ed Flanagan,democrat,FALSE,73352,288500
2000,Vermont,FALSE,Jerry Levy,liberty union,FALSE,1477,288500
2000,Vermont,FALSE,Hugh Douglas,libertarian,FALSE,3843,288500
2000,Vermont,FALSE,James M. Jeffords,republican,FALSE,189133,288500
2000,Vermont,FALSE,Billy Greer,vermont grassroots,FALSE,4889,288500
2000,Vermont,FALSE,NA,NA,TRUE,361,288500
2000,Virginia,FALSE,Charles S. Robb,democrat,FALSE,1296093,2718301
2000,Virginia,FALSE,NA,NA,TRUE,1748,2718301
2000,Virginia,FALSE,George F. Allen,republican,FALSE,1420460,2718301
2000,Washington,FALSE,Slade Gorton,republican,FALSE,1197208,2461379
2000,Washington,FALSE,Maria Cantwell,democrat,FALSE,1199437,2461379
2000,Washington,FALSE,Jeff Jared,libertarian,FALSE,64734,2461379
2000,West Virginia,FALSE,Joe Whelan,libertarian,FALSE,12627,603477
2000,West Virginia,FALSE,Robert C. Byrd,democrat,FALSE,469215,603477
2000,West Virginia,FALSE,David T. Gallaher,republican,FALSE,121635,603477
2000,Wisconsin,FALSE,Herb Kohl,democrat,FALSE,1563238,2540083
2000,Wisconsin,FALSE,Eugene A. Hem,independent,FALSE,9555,2540083
2000,Wisconsin,FALSE,scatter,,FALSE,902,2540083
2000,Wisconsin,FALSE,Tim Peterson,libertarian,FALSE,21348,2540083
2000,Wisconsin,FALSE,John Gillespie,republican,FALSE,940744,2540083
2000,Wisconsin,FALSE,Robert R. Raymond,constitution,FALSE,4296,2540083
2000,Wyoming,FALSE,Craig Thomas,republican,FALSE,157622,213659
2000,Wyoming,FALSE,Margaret Dawson,libertarian,FALSE,8950,213659
2000,Wyoming,FALSE,Mel Logan,democrat,FALSE,47087,213659
2002,Alabama,FALSE,Jeff Sessions,republican,FALSE,792561,1353023
2002,Alabama,FALSE,Jeff Allen,libertarian,FALSE,20234,1353023
2002,Alabama,FALSE,NA,NA,TRUE,1350,1353023
2002,Alabama,FALSE,Susan Parker,democrat,FALSE,538878,1353023
2002,Alaska,FALSE,Jim Dore,alaskan independence,FALSE,6724,229548
2002,Alaska,FALSE,Ted Stevens,republican,FALSE,179438,229548
2002,Alaska,FALSE,NA,NA,TRUE,291,229548
2002,Alaska,FALSE,Leonard Karpinski,libertarian,FALSE,2354,229548
2002,Alaska,FALSE,Jim Sykes,green,FALSE,16608,229548
2002,Alaska,FALSE,Frank Vondersaar,democrat,FALSE,24133,229548
2002,Arkansas,FALSE,Tim Hutchinson,republican,FALSE,370735,804121
2002,Arkansas,FALSE,Mark Pryor,democrat,FALSE,433386,804121
2002,Colorado,FALSE,"Doulgas ""Dayhorse"" Campbell",american constitution,FALSE,21547,1416082
2002,Colorado,FALSE,NA,NA,TRUE,596,1416082
2002,Colorado,FALSE,Wayne Allard,republican,FALSE,717893,1416082
2002,Colorado,FALSE,John Heckman,concerns of people,FALSE,7140,1416082
2002,Colorado,FALSE,Rick Stanley,libertarian,FALSE,20776,1416082
2002,Colorado,FALSE,Tom Strickland,democrat,FALSE,648130,1416082
2002,Delaware,FALSE,Maurice Barros,independent party of delaware,FALSE,996,232314
2002,Delaware,FALSE,Raymond T. Buranello,libertarian,FALSE,922,232314
2002,Delaware,FALSE,Joseph R. Biden Jr.,democrat,FALSE,135253,232314
2002,Delaware,FALSE,Raymond J. Clatworthy,republican,FALSE,94793,232314
2002,Delaware,FALSE,Robert E. Mattson,natural law,FALSE,350,232314
2002,Georgia,FALSE,Saxby Chambliss,republican,FALSE,1071352,2031604
2002,Georgia,FALSE,Max Cleland,democrat,FALSE,932422,2031604
2002,Georgia,FALSE,"Claude ""Sandy"" Thomas",libertarian,FALSE,27830,2031604
2002,Idaho,FALSE,Larry E. Craig,republican,FALSE,266215,408544
2002,Idaho,FALSE,Alan Blinken,democrat,FALSE,132975,408544
2002,Idaho,FALSE,Donovan Bramwell,libertarian,FALSE,9354,408544
2002,Illinois,FALSE,Jim Durkin,republican,FALSE,1325703,3486851
2002,Illinois,FALSE,Steven Burgauer,libertarian,FALSE,57382,3486851
2002,Illinois,FALSE,Richard J. Durbin,democrat,FALSE,2103766,3486851
2002,Iowa,FALSE,Richard J. Moore,libertarian,FALSE,8864,1023075
2002,Iowa,FALSE,Timothy A. Harthan,green,FALSE,11340,1023075
2002,Iowa,FALSE,Greg Ganske,republican,FALSE,447892,1023075
2002,Iowa,FALSE,NA,NA,TRUE,701,1023075
2002,Iowa,FALSE,Tom Harkin,democrat,FALSE,554278,1023075
2002,Kansas,FALSE,Steven A. Rosile,libertarian,FALSE,70725,776850
2002,Kansas,FALSE,George Cook,reform,FALSE,65050,776850
2002,Kansas,FALSE,Pat Roberts,republican,FALSE,641075,776850
2002,Kentucky,FALSE,Mitch McConnell,republican,FALSE,731679,1131313
2002,Kentucky,FALSE,Lois Combs Weinberg,democrat,FALSE,399634,1131313
2002,Louisiana,FALSE,Gary D. Robbins,other,FALSE,2423,2481629
2002,Louisiana,FALSE,"""Tony"" Perkins",republican,FALSE,119776,2481629
2002,Louisiana,FALSE,John Cooksey,republican,FALSE,171752,2481629
2002,Louisiana,FALSE,Mary L. Landrieu,democrat,FALSE,638654,2481629
2002,Louisiana,FALSE,Raymond Brown,democrat,FALSE,23553,2481629
2002,Louisiana,FALSE,Suzanne Haik Terrell,republican,FALSE,596642,2481629
2002,Louisiana,FALSE,Suzanne Haik Terrell,republican,FALSE,339506,2481629
2002,Louisiana,FALSE,"Patrick E. ""Live Wire"" Landry",other,FALSE,10442,2481629
2002,Louisiana,FALSE,James Lemann,other,FALSE,3866,2481629
2002,Louisiana,FALSE,Ernest Edward Skillman Jr.,republican,FALSE,1668,2481629
2002,Louisiana,FALSE,Mary L. Landrieu,democrat,FALSE,573347,2481629
2002,Maine,FALSE,Susan M. Collins,republican,FALSE,295041,504899
2002,Maine,FALSE,Chellie Pingree,democrat,FALSE,209858,504899
2002,Massachusetts,FALSE,Other,,FALSE,6077,2220301
2002,Massachusetts,FALSE,NA,NA,TRUE,24898,2220301
2002,Massachusetts,FALSE,Michael E. Cloud,libertarian,FALSE,369807,2220301
2002,Massachusetts,FALSE,Blank Vote/Scattering,,FALSE,213543,2220301
2002,Massachusetts,FALSE,John F. Kerry,democrat,FALSE,1605976,2220301
2002,Michigan,FALSE,John S. Mangopoulos,reform,FALSE,12831,3129287
2002,Michigan,FALSE,Carl Levin,democrat,FALSE,1896614,3129287
2002,Michigan,FALSE,Andrew Raczkowski,republican,FALSE,1185545,3129287
2002,Michigan,FALSE,Doug Dern,natural law,FALSE,10366,3129287
2002,Michigan,FALSE,Eric Borregard,green,FALSE,23931,3129287
2002,Minnesota,FALSE,NA,NA,TRUE,7,2254639
2002,Minnesota,FALSE,Norm Coleman,republican,FALSE,1116697,2254639
2002,Minnesota,FALSE,NA,NA,TRUE,3,2254639
2002,Minnesota,FALSE,NA,NA,TRUE,1790,2254639
2002,Minnesota,FALSE,Paul Wellstone,democratic-farmer-labor,FALSE,11381,2254639
2002,Minnesota,FALSE,Jim Moore,independence,FALSE,45139,2254639
2002,Minnesota,FALSE,Ray Tricomo,green,FALSE,10119,2254639
2002,Minnesota,FALSE,Walter F. Mondale,democrat,FALSE,1067246,2254639
2002,Minnesota,FALSE,Miro Drago,constitution,FALSE,2254,2254639
2002,Mississippi,FALSE,Thad Cochran,republican,FALSE,533269,630495
2002,Mississippi,FALSE,Shawn O'Hara,reform,FALSE,97226,630495
2002,Missouri,TRUE,Jean Carnahan,democrat,FALSE,913778,1877620
2002,Missouri,TRUE,Daniel (Digger) Romano,green,FALSE,10465,1877620
2002,Missouri,TRUE,Jim Talent,republican,FALSE,935032,1877620
2002,Missouri,TRUE,Tamara A. Millay,libertarian,FALSE,18345,1877620
2002,Montana,FALSE,Max Baucus,democrat,FALSE,204853,326537
2002,Montana,FALSE,Stan Jones,libertarian,FALSE,10420,326537
2002,Montana,FALSE,Mike Taylor,republican,FALSE,103611,326537
2002,Montana,FALSE,Bob Kelleher,green,FALSE,7653,326537
2002,Nebraska,FALSE,Charlie A. Matulka,democrat,FALSE,70290,480217
2002,Nebraska,FALSE,Phil Chase,independent,FALSE,5066,480217
2002,Nebraska,FALSE,Chuck Hagel,republican,FALSE,397438,480217
2002,Nebraska,FALSE,John J. Graziano,libertarian,FALSE,7423,480217
2002,New Hampshire,FALSE,Ken Blevens,libertarian,FALSE,9835,447135
2002,New Hampshire,FALSE,Jeanne Shaheen,democrat,FALSE,207478,447135
2002,New Hampshire,FALSE,scatter,,FALSE,197,447135
2002,New Hampshire,FALSE,John E. Sununu,republican,FALSE,227229,447135
2002,New Hampshire,FALSE,NA,NA,TRUE,2396,447135
2002,New Jersey,FALSE,Gregory Pason,socialist,FALSE,2702,2112604
2002,New Jersey,FALSE,Elizabeth Macron,libertarian,FALSE,12558,2112604
2002,New Jersey,FALSE,Norman E. Wahner,conservative,FALSE,6404,2112604
2002,New Jersey,FALSE,Douglas R. Forrester,republican,FALSE,928439,2112604
2002,New Jersey,FALSE,Frank R. Lautenberg,democrat,FALSE,1138193,2112604
2002,New Jersey,FALSE,Ted Glick,green,FALSE,24308,2112604
2002,New Mexico,FALSE,Gloria Tristani,democrat,FALSE,168863,483056
2002,New Mexico,FALSE,Pete V. Domenici,republican,FALSE,314193,483056
2002,North Carolina,FALSE,Sean Haugh,libertarian,FALSE,33807,2331181
2002,North Carolina,FALSE,NA,NA,TRUE,727,2331181
2002,North Carolina,FALSE,Erskine B. Bowles,democrat,FALSE,1047983,2331181
2002,North Carolina,FALSE,Elizabeth H. Dole,republican,FALSE,1248664,2331181
2002,Oklahoma,FALSE,James Germalic,independent,FALSE,65056,1018424
2002,Oklahoma,FALSE,James M. Inhofe,republican,FALSE,583579,1018424
2002,Oklahoma,FALSE,David Walters,democrat,FALSE,369789,1018424
2002,Oregon,FALSE,Gordon Smith,republican,FALSE,712287,1267221
2002,Oregon,FALSE,Other,,FALSE,1354,1267221
2002,Oregon,FALSE,Dan Fitzgerald,libertarian,FALSE,29979,1267221
2002,Oregon,FALSE,Lon Mabon,constitution,FALSE,21703,1267221
2002,Oregon,FALSE,Bill Bradbury,democrat,FALSE,501898,1267221
2002,Rhode Island,FALSE,Jack Reed,democrat,FALSE,253774,323582
2002,Rhode Island,FALSE,Robert G. Tingle,republican,FALSE,69808,323582
2002,South Carolina,FALSE,Ted Adams,constitution,FALSE,8228,1102912
2002,South Carolina,FALSE,Lindsey O. Graham,republican,FALSE,600010,1102912
2002,South Carolina,FALSE,Alex Sanders,democrat,FALSE,487359,1102912
2002,South Carolina,FALSE,Victor Kocher,libertarian,FALSE,6648,1102912
2002,South Carolina,FALSE,NA,NA,TRUE,667,1102912
2002,South Dakota,FALSE,Kurt Evans,libertarian,FALSE,3071,337501
2002,South Dakota,FALSE,Tim Johnson,democrat,FALSE,167481,337501
2002,South Dakota,FALSE,John Thune,republican,FALSE,166949,337501
2002,Tennessee,FALSE,Wesley M. Baker,independent,FALSE,6106,1642432
2002,Tennessee,FALSE,Karl Stanley Davidson,independent,FALSE,2217,1642432
2002,Tennessee,FALSE,Bob Clement,democrat,FALSE,728232,1642432
2002,Tennessee,FALSE,NA,NA,TRUE,356,1642432
2002,Tennessee,FALSE,Connie Gammon,independent,FALSE,5349,1642432
2002,Tennessee,FALSE,Basil J. Marceaux,independent,FALSE,1170,1642432
2002,Tennessee,FALSE,John Jay Hooker,independent,FALSE,6401,1642432
2002,Tennessee,FALSE,Lamar Alexander,republican,FALSE,891498,1642432
2002,Tennessee,FALSE,H. Gary Keplinger,independent,FALSE,1103,1642432
2002,Texas,FALSE,NA,NA,TRUE,1422,4514012
2002,Texas,FALSE,Roy H. Williams,green,FALSE,25051,4514012
2002,Texas,FALSE,John Cornyn,republican,FALSE,2496243,4514012
2002,Texas,FALSE,Ron Kirk,democrat,FALSE,1955758,4514012
2002,Texas,FALSE,Scott Lanier Jameson,libertarian,FALSE,35538,4514012
2002,Virginia,FALSE,Nancy B. Spannaus,independent,FALSE,145102,1489422
2002,Virginia,FALSE,Jacob G. Hornberger Jr.,independent,FALSE,106055,1489422
2002,Virginia,FALSE,John W. Warner,republican,FALSE,1229894,1489422
2002,Virginia,FALSE,NA,NA,TRUE,8371,1489422
2002,West Virginia,FALSE,Jay Wolfe,republican,FALSE,160902,436183
2002,West Virginia,FALSE,John D. Rockefeller IV,democrat,FALSE,275281,436183
2002,Wyoming,FALSE,Joyce Jansa Corcoran,democrat,FALSE,49570,183280
2002,Wyoming,FALSE,Michael B. Enzi,republican,FALSE,133710,183280
2004,Alabama,FALSE,NA,NA,TRUE,1848,1839066
2004,Alabama,FALSE,Richard C. Shelby,republican,FALSE,1242200,1839066
2004,Alabama,FALSE,Wayne Sowell,democrat,FALSE,595018,1839066
2004,Alaska,FALSE,Jim Skyes,green,FALSE,3053,308315
2004,Alaska,FALSE,Tony Knowles,democrat,FALSE,140424,308315
2004,Alaska,FALSE,Lisa Murkowski,republican,FALSE,149773,308315
2004,Alaska,FALSE,NA,NA,TRUE,423,308315
2004,Alaska,FALSE,Scott A. Kohlhaas,alaska libertarian,FALSE,1240,308315
2004,Alaska,FALSE,Marc J. Millican,nonpartisan,FALSE,8885,308315
2004,Alaska,FALSE,Jerry Sanders,alaskan independence,FALSE,3785,308315
2004,Alaska,FALSE,"Ted ""Big"" Gianoutsos",nonpartisan,FALSE,732,308315
2004,Arizona,FALSE,Ernest Hancock,libertarian,FALSE,51798,1961677
2004,Arizona,FALSE,Stuart Starky,democrat,FALSE,404507,1961677
2004,Arizona,FALSE,John McCain,republican,FALSE,1505372,1961677
2004,Arkansas,FALSE,Glen A. Schwarz,,TRUE,212,1039349
2004,Arkansas,FALSE,NA,NA,TRUE,128,1039349
2004,Arkansas,FALSE,Blanche L. Lincoln,democrat,FALSE,580973,1039349
2004,Arkansas,FALSE,Jim Holt,republican,FALSE,458036,1039349
2004,California,FALSE,Barbara Boxer,democrat,FALSE,6955728,12053295
2004,California,FALSE,Don J. Grundmann,american independent,FALSE,81224,12053295
2004,California,FALSE,"James P. ""Jim"" Gray",libertarian,FALSE,216522,12053295
2004,California,FALSE,Marsha Feinland,peace and freedom,FALSE,243846,12053295
2004,California,FALSE,NA,NA,TRUE,53,12053295
2004,California,FALSE,Bill Jones,republican,FALSE,4555922,12053295
2004,Colorado,FALSE,Ken Salazar,democrat,FALSE,1081188,2107472
2004,Colorado,FALSE,Finn Gotaas,unaffiliated,FALSE,1750,2107472
2004,Colorado,FALSE,"Douglas ""Dayhorse"" Campbell",american constitution,FALSE,18783,2107472
2004,Colorado,FALSE,Richard Randall,libertarian,FALSE,10160,2107472
2004,Colorado,FALSE,Victor Good,reform,FALSE,6481,2107472
2004,Colorado,FALSE,Pete Coors,republican,FALSE,980668,2107472
2004,Colorado,FALSE,John R. Harris,independent,FALSE,8442,2107472
2004,Connecticut,FALSE,Leonard H. Rasch,libertarian,FALSE,9188,1424726
2004,Connecticut,FALSE,Jack C. Orchulli,republican,FALSE,457749,1424726
2004,Connecticut,FALSE,Christopher J. Dodd,democrat,FALSE,945347,1424726
2004,Connecticut,FALSE,Timothy A. Knibbs,concerned citizens,FALSE,12442,1424726
2004,Florida,FALSE,NA,NA,TRUE,16,7429894
2004,Florida,FALSE,NA,NA,TRUE,27,7429894
2004,Florida,FALSE,NA,NA,TRUE,119,7429894
